Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion
4c4cd6e5-600e-4b02-bbf4-e1c5943f0c00,A Google user,Has all emergencies covered,5,2019-10-17,2.7.0
b903cbc2-ef19-4b31-806d-04a9bbe3ed00,A Google user,Quick quizzes and info act as a great refresher on your first aid course,5,2019-10-13,2.7.0
4c8039b6-19fc-46cd-946f-deea4f366253,A Google user,"The basics, quick and simple.",4,2019-10-08,2.7.0
54351290-31ec-4a8e-b4f7-fef9c82f7833,A Google user,Useful app but no option to turn off unwanted push notifications.,3,2019-10-07,2.7.0
b15b528a-01a8-494b-8169-92bbfd940f51,A Google user,Sends inappropriate trivial notifications.,2,2019-10-07,2.7.0
219c4d4c-8695-42d0-92bc-85d651809f94,A Google user,Its perfect to have and use in those ooppss!! Situations,5,2019-10-05,2.7.0
e81a79a5-ce10-4592-9d58-79428a85e83d,A Google user,"Sept. '19: I orig. downloaded this app over 3½ yrs (& 4 phns) ago, on 6/6/16. Was terrific then & equally xlnt now, so it remains at the top of my transfer list for new phns. Luckily I haven't needed it medically🤞, but love taking the little quizzes - whoever creates them has a FAB sense of humor❣ (those hilariously wrong answers!😂), but more importantly you *learn* from them. Plus can get lost in here just surfing & educating oneself. THANK YOU Red Cross, 💯% the best. 🤗🌀⚕🚑👩‍⚕️👨‍⚕🏥😇",5,2019-09-14,2.7.0
96eb048e-463b-4444-a01e-02945952f51a,A Google user,Vert useful,5,2019-09-10,2.7.0
48088330-48c1-418a-9a11-8d8238e695e7,A Google user,"There should be a search feature. I couldn't find anything on ""fever.""",4,2019-09-03,2.7.0
b45e548a-56b0-45f7-a575-22caae28895d,A Google user,Love helps me all the time,5,2019-08-28,2.7.0
214a9e6e-4a74-417b-9891-ed80c096ad2c,A Google user,Great app for First Aid training,5,2019-08-26,
92b518b3-9f6c-4d3f-8331-cafcc9174008,A Google user,its good sofar. some of the quiz questions are a little childish. i think the quizes should be a little more challinging.,3,2019-08-15,2.7.0
bae88352-c4b0-40a7-aab3-989ae80ac6c3,A Google user,Good app to have for emergency situations.,5,2019-08-10,2.7.0
5c744b3d-fc1f-41cf-aec7-ed833afb77f7,A Google user,The instructor for our Company's First Aid Course was amazing.,5,2019-08-05,2.7.0
d197c9ca-c38f-4df2-9fea-dbd5f6fdf5a3,A Google user,Great,5,2019-07-27,2.7.0
eef64a74-6f3d-45f2-9188-5382b47540bf,A Google user,something we all should have.,5,2019-07-26,2.7.0
1d51f815-0bc8-429b-8320-233f0e3c5e5d,A Google user,great,5,2019-07-23,2.6.3
fe7db502-ecef-40e1-b728-7c399aeeeec0,A Google user,Excellent app! Get it!,5,2019-07-19,2.6.3
e62e03a2-652b-40e4-a53d-7a5891f98f4f,A Google user,"Great help in an emergency, especially in a stress related situation when shock can stump your memory.. even the most skilled can forget when stressed. works great, well developed, interactive and quizzes to test your knowledge. highly recommended",5,2019-07-17,2.6.3
5313456b-1f8b-46be-9314-7f675ccacc42,A Google user,Very great and useful information,5,2019-07-16,2.6.3
2126f6b9-a2ac-4374-86f6-8677d60f58f6,A Google user,"good basic procedures to follow for many possible emergency situations. unfortunately it does not cover 1 very important situation , possible neck trauma, especially in an unconscious person. many times people will move a potential neck injury individual which can result in permanent spinal cord injury or death. as a physician I would like to see the Red Cross add this category to their app.",4,2019-07-15,2.6.3
6f89c71f-f120-451c-adba-f10889ced0bb,A Google user,"Excellent for training, preparing and providing First Aid for kids and adults. Provides quizzes to test your learning.",5,2019-07-14,2.6.3
d817da52-d38d-4ec9-ba81-61a202018952,A Google user,informative app,5,2019-07-13,2.6.3
f3bf9c4d-1cde-4de6-b0b5-d9b36a3bcad9,A Google user,Very helpful!,5,2019-07-13,2.6.3
907a3abf-5206-4ecb-be05-bb531fce6203,A Google user,its very helpful,5,2019-07-03,2.6.3
f950ad94-403d-48e9-b6fa-7da78b64b8b3,A Google user,Great app,5,2019-06-28,2.6.3
aa31852e-06e5-4501-9dc4-9d9ef676d0ca,A Google user,great app. very useful information,5,2019-06-23,2.6.3
c6cb36f8-304d-4bca-bd4e-1d88e26a3d24,A Google user,great,5,2019-06-20,2.6.3
6df4c2a0-5bb2-481b-8dbe-2d978f9c4183,A Google user,great app its good for medical and good to teach kids about some stuff,5,2019-06-16,2.6.3
669b321d-f01f-41f3-af77-881c7ce3a9b7,A Google user,great,5,2019-06-15,2.6.3
52c0ba41-280d-4682-823a-e0fad09b093d,A Google user,great app! easy to follow and learn!,5,2019-06-11,2.6.3
275f257c-dc47-45a3-8f02-f843b375feb6,A Google user,very helpful information,5,2019-06-09,2.4
611bd432-d4d0-4691-95eb-f28520dc6da3,A Google user,Love the tests. Wish there were more questions.,5,2019-06-03,2.6.3
dfd8d643-7a00-4252-b613-dc720f1613ee,A Google user,"Ok, this app is an app where all roads lead to dialing 911...of course, dial 911...why didn't I think of that?? And, I suppose if you are still able to use an app for first aid, then 911 might still be functional...unless everyone is calling 911 at once! First aid is a valuable learned skill...learn all you can before needing an app that tells you to call 911.",1,2019-06-02,
fd0d40a3-0a64-45bf-9632-53b97c5a62f5,A Google user,This is a great app. It is perfect if you forget your emergency packet or procedures. It can also help you train if you forget things. I am very impressed and this is the perfect app for any type of emergency. 5 stars for sure.,5,2019-06-02,2.6.3
3d870dd5-6d8b-4b47-bad2-05240241f9d0,A Google user,very informative and eady to understand,5,2019-05-31,2.6.3
ec52c118-78f6-4f4d-9008-940a9d04aa8b,A Google user,great app to have in case of emergency situation.,5,2019-05-28,2.6.3
d1911699-516c-47e3-a4d2-c1799d43f79b,A Google user,very helpful,5,2019-05-14,2.6.2
03637b28-c5f9-49a4-a0f4-b7e39bd439ad,A Google user,"Knowledge replaces fear. Useful if Read, practiced, & being prepared. Useless if only downloaded to ""have it"".",5,2019-05-06,2.6.2
1ec53427-f944-490d-8456-7347b307cce5,A Google user,Mostly just tells you to consult a physician.,3,2019-05-03,v2.2.1
a969ad17-4693-472f-975e-b922a0c46e4b,A Google user,Great app,5,2019-04-28,2.6.1
95aa7d89-fd1e-4db4-8673-9a964ab765c2,A Google user,love it,5,2019-04-19,2.6.1
3d03920d-6f92-4b73-9011-2fd5964b9aac,A Google user,very accurate,5,2019-04-11,2.6.1
792524e6-7472-4f71-aad6-8cb3782b7876,A Google user,I think this app covers everything a first aid guide should accept how to deal with Mental Health.,4,2019-04-08,
8a5cad01-33b7-4108-96a1-ccd64a6685b2,A Google user,why did i download an app? this should just be a pwa,1,2019-04-06,2.6.1
c79f835e-4837-4e48-931f-772b8c00cfd0,A Google user,Very helpful,5,2019-04-06,2.5.1
303e7a05-9148-427e-813b-5e27352b3b3f,A Google user,vary helpful,5,2019-04-05,2.6.1
e4d08a91-224b-4c31-8721-869254899e32,A Google user,this app is great for basic skill studies and knowledge.,5,2019-04-05,2.6.1
cd43a1cf-b188-4f5c-a5d0-76888121f966,A Google user,"yeet🙃 but also like, it's a great app, but I think the quizzes should be less obvious",5,2019-03-31,
f70f8274-6ce4-4b6c-b13f-ff77882cf84d,A Google user,Great for Emergencys when your away from home and I'm glad they recommend this app in class.,5,2019-03-26,2.6.1
919783dd-572a-4840-8012-c17094379261,A Google user,love it,5,2019-03-26,2.6.1
4c1eaa92-621f-4b04-9b74-5f967b81312d,A Google user,great,5,2019-03-23,2.6.1
33d26ba1-954f-4f99-9a57-d55b371744cb,A Google user,Awsome! I love this app so much. It tought me new things about health that I never knew.,5,2019-03-19,2.6.1
a3d729cc-f69e-456d-8963-3d9c5eba6a7b,A Google user,The fundamentals are always important,5,2019-03-18,2.6.1
2d6c94e8-ac2d-46cf-bde7-ef9144b0c44c,A Google user,its great,5,2019-03-15,2.6.1
7d1192de-00de-4dca-b7ba-21a789bcee89,A Google user,very helpful,5,2019-03-07,2.6.1
2b345e28-29bb-44bf-abfb-fbca556c8436,A Google user,"Safety dance! Er, I mean, safety first!",5,2019-03-06,2.5.1
f99574e7-d897-41c8-93a6-16f300325257,A Google user,Very outdated local hospital location information,3,2019-03-05,2.6.1
64eecbab-8082-45f1-ab1d-e93847abfa6f,A Google user,The quizzes are a good way to find your weak areas. This app provides knowledge of many areas of first-aid to bring you up to speed. Great app.,5,2019-03-03,2.6.1
e607cf2e-d5b0-4b45-9028-a7deee441895,A Google user,excellent and useful for all your first response needs,5,2019-02-26,2.6.0
1e2b60f9-f39d-4e1f-97b6-835d5344bc68,A Google user,awful,1,2019-02-22,2.6.0
181dd84c-8b57-4375-b01e-2f637e54941a,A Google user,good,4,2019-02-21,2.6.0
ce7f9619-abe1-4434-9cf2-801de0b6e9b6,A Google user,very helpful and a good refresher,5,2019-02-20,2.6.0
44641ff2-7c55-4e1c-b7ad-712eb066934d,A Google user,"great app, very good quizzes.",5,2019-02-19,2.6.0
f94ead35-ef45-4ffb-9789-0cf220670ece,A Google user,great resource,5,2019-02-11,2.6.0
1bfa372b-3ad9-444b-a63c-875554b8b3be,A Google user,great app,5,2019-02-10,2.6.0
df9261f8-c3d3-4e5c-bb41-745a21f4860a,A Google user,"Everyone needs to know at least the basics, and they are providing way more than that here. Thanks",5,2019-02-02,2.6.0
7b686381-b3a3-4c4a-878d-e80a774b1a10,A Google user,"It was quick, fun, educational and easy!",5,2019-02-01,2.6.0
ff264cfa-93bb-4912-b80e-94f77fd41f9d,A Google user,lots of good information to help you to prepare for an emergency,5,2019-01-26,2.6.0
15773a3b-d040-4ae8-8a00-3be667a4f503,A Google user,"Great idea, it'd be nice if the CPR section included a metronome for 120 bpm",4,2019-01-25,2.6.0
4eac674f-81e6-4f60-9075-72d59641b009,A Google user,love we are leaning about it in class and helos me kniw what to do when a emergency happens,5,2019-01-16,2.6.0
53f68315-9db3-49b9-8fdc-eb70e7690f9f,A Google user,I really enjoy how I can test my knowledge,5,2019-01-04,2.6.0
469c252a-1e35-4ca0-be6d-8e1eca266602,A Google user,VERY informative!,5,2018-12-27,2.6.0
6bb7fa26-4df6-47b3-a0a5-27bf8bd46bc5,A Google user,good so far,5,2018-12-26,2.6.0
9586dd35-8445-495a-9f17-8e0ffe2021db,A Google user,"This app is informative and easy to use, both while administering first aid and as a tool to keep your knowledge current.",5,2018-12-17,2.6.0
ba579665-32e4-444d-bf73-c331d4d8178d,A Google user,Easy to use and understand. Highly recommend,5,2018-12-16,2.6.0
6e0ceac8-1e4b-48db-84b8-a2c3fe77513b,A Google user,I love the app because it gives me all the information I need I just like it,5,2018-12-13,
efba9b64-aeaa-4c6d-857d-82675b23fd22,A Google user,Great,5,2018-12-10,2.6.0
c9a2fa1a-bc71-46fd-918b-5234e243a14e,A Google user,Great tool,5,2018-11-12,2.6.0
22468fbc-2230-45f5-955c-6077ffd7c250,A Google user,It's great. Love the quizzes,5,2018-11-08,2.5.1
45d417b4-6dbc-4847-934e-175b1dc2e0ca,A Google user,Extremely helpful,5,2018-11-05,
fe4e0ce1-02dc-47b8-b8eb-58aaebe891fd,A Google user,Great app,5,2018-11-04,2.5.1
d78f768f-c4c7-4802-ba64-8c6abad446fd,A Google user,Video a And detailed information great app,5,2018-11-02,2.5.1
d85c8655-00a6-412d-a471-b6dffcd7da1d,A Google user,First aid American Red Cross is a very good app to have in and emergencies I highly recommend this app,5,2018-10-27,v2.2.1
562a74d4-6d0c-49fe-b5a2-6158583419b0,A Google user,A life saver,5,2018-10-12,2.5.1
57e4d8e1-938d-49db-b114-83bea546c735,A Google user,Lacks any real usable advice.  Every category just tells you to dial 911.  Really the app should just be a giant [911] button.,2,2018-10-10,2.5.1
ca975210-4ff4-4915-be85-0524ecb94f0f,A Google user,Best ever.5 Star,5,2018-10-04,2.5.1
75c956b1-01eb-40f2-8529-290851e8b9a1,A Google user,Awesome app!!,5,2018-10-04,2.5.1
35f782b7-6b09-4c8d-a809-14ac73ad62c5,A Google user,I love it not only do I get to learn but I get to test myself to see what I've learned I really love that when you don't know what to do this app will be a life saver it walks you through step by step A+,5,2018-10-03,2.5.1
e2b6558b-56fc-4dc8-91eb-ee5b05229a0e,A Google user,"Garbage content, garbage design, garbage implementation, sponsored by the most evil Corporation of all time. Yeah... no. I'm perfectly capable of using the internet to look stuff up without your stupid app and your lack of morals and integrity complicating things. Now, if you can make the app work offline so that it's actually more useful than me avoiding it and simply saying ""OK Google search first aid"", and include all the appropriate content, and stop the ""notifications"", and unpartner with Monsanto or demonstrate that all the human filth working for them have killed themselves in shame and disgrace for the untold suffering they have caused and will continue to cause for Generations and have been replaced by people with consciences and basic human decency, I might reconsider.",1,2018-09-21,2.5.1
41923712-d4ce-4fb9-86fa-500c223f4786,A Google user,Should open on the EMERGENCY tab; other than that I have no issues... it's a handy app.,5,2018-09-20,2.5.1
1b8e8fce-dbbd-4ad6-8424-9cc0ae1fa258,A Google user,This app is so fine.Instant clear action simply put.Excellent! Thank You,5,2018-09-20,2.5.1
b02d129a-6d9f-4905-a7fe-f53ea68635a9,A Google user,Doesn't have all the hospitals but still pretty useful,4,2018-09-18,2.5.1
b3cea3d1-e0f1-4802-b52b-a6041d18a89f,A Google user,Hi how are you,5,2018-09-12,2.5.0
f572ca17-52a3-4ec4-ba75-b4dfbecd383b,A Google user,Love it,5,2018-09-05,2.5.0
eedc81db-09e1-4859-8e9e-ffa36aa5fb33,A Google user,This app is really useful and it's easy to use. It tells you a lot of what you need to know in case of an emergency. It gives you near by hospitals that you can call.,5,2018-08-26,2.5.0
837ff64f-f41e-4441-a879-d8f8274d08d7,A Google user,Great helpful app,5,2018-08-22,2.5.0
5b788482-6fa8-4c0f-9d7e-0bd2baaea396,A Google user,Excellent information!,5,2018-08-17,2.5.0
ee0cfe3a-7e40-4ccb-8d36-434b3f327930,A Google user,A+ thanks,5,2018-08-16,2.5.0
79c6660f-4490-42ee-9ce7-85c0af182586,A Google user,You should really put pictures to help and show the right way to do it,4,2018-08-13,2.5.0
06d22112-cfd9-4e05-8029-63f99b16ac93,A Google user,"An app everyone should have. Explains some simple things to do for most 
scenarios",5,2018-08-13,2.5.0
55995e35-5290-417b-b5e2-35d5a0ca74dc,A Google user,Is there an offline version?,3,2018-07-29,2.5.0
e511f263-acbf-42ca-89b1-c8c98552d1d1,A Google user,App is great and handy in event of an emergency.,5,2018-07-23,2.5.0
a89e366b-181b-48eb-91bd-548fb620fd82,A Google user,Very informative!,5,2018-07-17,2.5.0
aacd1d11-09a8-43ea-95f2-6872743a841e,A Google user,Informative,5,2018-07-02,2.5.0
d75f5f26-80e5-4276-83e5-ff1f794dc86d,A Google user,"Perfect reference and urgent guide, with videos to demonstrate symptoms",5,2018-06-29,2.5.0
834d2019-0402-4b91-a255-9ca9bf7dfa3b,A Google user,"The information is presented very clearly. The quizzes help make sure you 
understand the material. There are some problems with grammar. And there is 
currently an ad for the app being available in Spanish, which is front and 
center and impossible to dismiss and very distracting, as if this were the 
most important thing about the app. This is a great review of first aid and 
CPR but missing AED information.",3,2018-06-25,2.5.0
526cae10-9f68-4b0a-b9ef-0f8d4cf8b773,A Google user,"A notification randomly popped up about giving blood and I don't see how to 
turn this off. Uninstalling.",1,2018-06-14,2.5.0
4d734a4e-a5f6-41db-8e43-55f1a36b401e,A Google user,"I think this app is really useful and could save someone's life in the 
future",5,2018-06-13,
1e264a4b-9e7b-46c1-87c0-638c57fb89be,A Google user,"Super helpful! Definitely good for out camping or anywhere else! Easy to 
understand and follow.",5,2018-06-11,2.5.0
db634361-1c17-4ec7-aab7-87c115327320,A Google user,Good,4,2018-06-09,2.5.0
8ecf68c4-7774-4ed4-8a67-3533b5c882c4,A Google user,Great App,5,2018-05-31,2.5.0
50674d25-e8ea-4484-a563-00c01d6bff94,A Google user,Plenty of good information art your finger tips.,5,2018-05-29,2.5.0
5da3f0c2-ba14-45b5-a5e8-6f5d566c9b2b,A Google user,"Very informative & easy to use. Gives clear, concise instructions for many 
different types of emergencies. That said, there is always room for 
improvement. For example, this app could stand to offer more in-depth info 
on a few topics that it currently just touches on. However, overall this is 
a fantastic app that everyone should have, because you never know when you 
might need to give first aid help to someone (or yourself!). Besides, it's 
free, so you've got no excuse not to get it!",5,2018-05-15,2.5.0
c7a2b60f-1644-4fd8-8ebe-5600583a19a0,A Google user,This can save lives.,5,2018-05-13,
9dbf1497-a5c8-4cc1-bd95-0969f726d5ca,A Google user,Great useful,5,2018-04-24,2.5.0
be0f0495-1f52-4996-b5d8-bd6290eaef9f,A Google user,Why on Earth would the Dev use lite grey text in an emergency app? Just making it harder to use.,3,2018-04-06,2.5.0
79c73946-3b9f-435b-be45-18056fe372e5,A Google user,"I appreciate that this app contains important first aid information. But it started sending notifications of articles today, so it gets a lower rating from me.   I do not need this app to send notifications.",2,2018-04-05,2.4
